model_name,threshold,precision,recall,f1,accuracy,balanced_accuracy,anomalous_window_ratio,is_calibrated_threshold
isolation_forest,0.6387449006037345,0.994750656167979,0.4031914893617021,0.5738077214231643,0.4678638941398866,0.6931211684096646,0.3601134215500945,False
isolation_forest,0.639719786344535,0.9945945945945946,0.39148936170212767,0.5618320610687023,0.45746691871455575,0.6872701045798775,0.3497164461247637,False
isolation_forest,0.6405732423177486,0.9944444444444445,0.38085106382978723,0.5507692307692308,0.44801512287334594,0.6819509556437072,0.34026465028355385,False
isolation_forest,0.6411988467210513,0.994269340974212,0.36914893617021277,0.5384018619084562,0.43761814744801514,0.6760998918139199,0.32986767485822305,False
isolation_forest,0.6415295520584404,0.9941002949852508,0.35851063829787233,0.5269741985926505,0.4281663516068053,0.6707807428777497,0.32041587901701324,False
isolation_forest,0.6426018075956681,0.9939024390243902,0.3468085106382979,0.5141955835962145,0.41776937618147447,0.6649296790479625,0.31001890359168244,False
isolation_forest,0.6439114289268767,0.9937106918238994,0.33617021276595743,0.5023847376788553,0.40831758034026466,0.6596105301117923,0.3005671077504726,False
isolation_forest,0.644639290999815,0.993485342019544,0.324468085106383,0.48917401764234164,0.39792060491493386,0.6537594662820051,0.29017013232514177,False
isolation_forest,0.6457324533751049,0.9932432432432432,0.3127659574468085,0.47572815533980584,0.387523629489603,0.6479084024522178,0.27977315689981097,False
isolation_forest,0.6465713764443525,0.993006993006993,0.3021276595744681,0.4632952691680261,0.3780718336483932,0.6425892535160476,0.27032136105860116,False
isolation_forest,0.6475415650173465,0.9963636363636363,0.29148936170212764,0.4510288065843621,0.3695652173913043,0.6415073927154706,0.2599243856332703,False
isolation_forest,0.6487308479608762,0.9962264150943396,0.28085106382978725,0.43817427385892116,0.3601134215500945,0.6361882437793004,0.2504725897920605,False
isolation_forest,0.6495263424594809,0.9960629921259843,0.2691489361702128,0.423785594639866,0.3497164461247637,0.6303371799495132,0.24007561436672967,False
isolation_forest,0.6502311913481756,0.9959016393442623,0.25851063829787235,0.41047297297297297,0.34026465028355385,0.625018031013343,0.23062381852551986,False
isolation_forest,0.6508579833800033,0.9957081545064378,0.24680851063829787,0.3955669224211424,0.32986767485822305,0.6191669671835557,0.22022684310018903,False
isolation_forest,0.6514976582441988,0.9954954954954955,0.2351063829787234,0.3803786574870912,0.31947069943289225,0.6133159033537685,0.20982986767485823,False
isolation_forest,0.6517919848636193,0.9952830188679245,0.22446808510638297,0.3663194444444444,0.31001890359168244,0.6079967544175983,0.2003780718336484,False
isolation_forest,0.6523932785794343,0.9950248756218906,0.2127659574468085,0.35056967572305,0.2996219281663516,0.6021456905878111,0.1899810964083176,False
isolation_forest,0.6534748899059262,1.0,0.20319148936170212,0.33775419982316535,0.29206049149338376,0.6015957446808511,0.18052930056710775,False
isolation_forest,0.6540296788545231,1.0,0.19148936170212766,0.32142857142857145,0.28166351606805295,0.5957446808510638,0.17013232514177692,False
isolation_forest,0.6548308305678617,1.0,0.18085106382978725,0.3063063063063063,0.2722117202268431,0.5904255319148937,0.16068052930056712,False
isolation_forest,0.6554857893823537,1.0,0.16914893617021276,0.2893539581437671,0.2618147448015123,0.5845744680851064,0.1502835538752363,False
isolation_forest,0.6562024263277699,1.0,0.1574468085106383,0.27205882352941174,0.2514177693761815,0.5787234042553191,0.13988657844990549,False
isolation_forest,0.6568910460944853,1.0,0.14680851063829786,0.2560296846011132,0.24196597353497165,0.573404255319149,0.13043478260869565,False
isolation_forest,0.6573418340209695,1.0,0.1351063829787234,0.2380506091846298,0.23156899810964082,0.5675531914893617,0.12003780718336483,False
isolation_forest,0.6579599184081513,1.0,0.12446808510638298,0.22138126773888364,0.222117202268431,0.5622340425531915,0.11058601134215501,False
